Invoice ID,City,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Customer_type
744-16-7898,East,Female,Low Carb,97.37,10,48.685,1022.385,15/1/2021,13:48,Credit card,973.7,4.761904762,48.685,4.9,Member
263-12-5321,East,Male,Low Carb,92.6,7,32.41,680.61,27/2/2021,12:52,Credit card,648.2,4.761904762,32.41,9.3,Member
702-72-0487,East,Female,Low Carb,46.61,2,4.661,97.881,26/2/2021,12:28,Credit card,93.22,4.761904762,4.661,6.6,Member
605-83-1050,East,Male,Low Carb,27.18,2,2.718,57.078,15/3/2021,16:26,Ewallet,54.36,4.761904762,2.718,4.3,Member
443-60-9639,East,Female,Low Carb,60.87,1,3.0435,63.9135,24/1/2021,13:24,Cash,60.87,4.761904762,3.0435,5.5,Member
864-24-7918,East,Female,Low Carb,24.49,10,12.245,257.145,22/2/2021,15:15,Cash,244.9,4.761904762,12.245,8.1,Member
359-94-5395,East,Male,Low Carb,92.78,1,4.639,97.419,15/3/2021,10:50,Credit card,92.78,4.761904762,4.639,9.8,Member
401-09-4232,East,Male,Low Carb,86.69,5,21.6725,455.1225,11/2/2021,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,Member
751-15-6198,East,Male,Low Carb,23.01,6,6.903,144.963,12/1/2021,16:45,Ewallet,138.06,4.761904762,6.903,7.9,Member
324-41-6833,East,Female,Low Carb,30.2,8,12.08,253.68,3/3/2021,19:30,Ewallet,241.6,4.761904762,12.08,5.1,Member
474-33-8305,East,Male,Low Carb,67.39,7,23.5865,495.3165,23/3/2021,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,Member
759-29-9521,East,Female,Low Carb,48.96,9,22.032,462.672,4/3/2021,11:27,Cash,440.64,4.761904762,22.032,8,Member
831-81-6575,East,Female,Low Carb,75.59,9,34.0155,714.3255,23/2/2021,11:12,Cash,680.31,4.761904762,34.0155,8,Member
220-68-6701,East,Female,Low Carb,77.47,4,15.494,325.374,17/3/2021,16:36,Cash,309.88,4.761904762,15.494,4.2,Member
618-34-8551,East,Female,Low Carb,93.18,2,9.318,195.678,16/1/2021,18:41,Credit card,186.36,4.761904762,9.318,8.5,Member
257-60-7754,East,Female,Low Carb,50.23,4,10.046,210.966,8/1/2021,17:12,Cash,200.92,4.761904762,10.046,9,Member
559-61-5987,East,Female,Low Carb,17.75,1,0.8875,18.6375,14/1/2021,10:38,Cash,17.75,4.761904762,0.8875,8.6,Member
189-55-2313,East,Female,Low Carb,62.18,10,31.09,652.89,31/1/2021,10:33,Ewallet,621.8,4.761904762,31.09,6,Member
565-91-4567,West,Male,Low Carb,10.75,8,4.3,90.3,15/3/2021,14:38,Ewallet,86,4.761904762,4.3,6.2,Member
380-60-5336,West,Female,Low Carb,40.26,10,20.13,422.73,24/2/2021,18:06,Credit card,402.6,4.761904762,20.13,5,Member
815-04-6282,West,Female,Low Carb,64.97,5,16.2425,341.0925,8/2/2021,12:52,Credit card,324.85,4.761904762,16.2425,6.5,Member
674-56-6360,West,Male,Low Carb,95.15,1,4.7575,99.9075,22/3/2021,14:00,Cash,95.15,4.761904762,4.7575,6,Member
778-34-2523,West,Female,Low Carb,48.62,8,19.448,408.408,24/1/2021,10:57,Cash,388.96,4.761904762,19.448,5,Member
499-27-7781,West,Female,Low Carb,53.21,8,21.284,446.964,14/3/2021,16:45,Ewallet,425.68,4.761904762,21.284,5,Member
477-59-2456,West,Female,Low Carb,45.44,7,15.904,333.984,23/1/2021,11:15,Cash,318.08,4.761904762,15.904,9.2,Member
832-51-6761,West,Male,Low Carb,33.88,8,13.552,284.592,19/1/2021,20:29,Ewallet,271.04,4.761904762,13.552,9.6,Member
869-11-3082,West,Male,Low Carb,96.16,4,19.232,403.872,27/1/2021,20:03,Credit card,384.64,4.761904762,19.232,8.4,Member
190-59-3964,West,Male,Low Carb,47.16,5,11.79,247.59,3/2/2021,14:35,Credit card,235.8,4.761904762,11.79,6,Member
366-43-6862,West,Male,Low Carb,52.89,4,10.578,222.138,25/3/2021,16:32,Ewallet,211.56,4.761904762,10.578,6.7,Member
186-43-8965,West,Female,Low Carb,47.68,2,4.768,100.128,24/2/2021,10:10,Credit card,95.36,4.761904762,4.768,4.1,Member
784-21-9238,West,Male,Low Carb,10.17,1,0.5085,10.6785,7/2/2021,14:15,Cash,10.17,4.761904762,0.5085,5.9,Member
276-75-6884,West,Female,Low Carb,68.71,3,10.3065,216.4365,4/3/2021,10:05,Cash,206.13,4.761904762,10.3065,8.7,Member
109-86-4363,West,Female,Low Carb,60.08,7,21.028,441.588,14/2/2021,11:36,Credit card,420.56,4.761904762,21.028,4.5,Member
569-76-2760,West,Female,Low Carb,22.01,4,4.402,92.442,29/1/2021,18:15,Credit card,88.04,4.761904762,4.402,6.6,Member
222-42-0244,West,Female,Low Carb,72.11,9,32.4495,681.4395,28/1/2021,13:53,Credit card,648.99,4.761904762,32.4495,7.7,Member
760-53-9233,West,Male,Low Carb,41.28,3,6.192,130.032,26/3/2021,18:37,Credit card,123.84,4.761904762,6.192,8.5,Member
538-22-0304,West,Male,Low Carb,64.95,10,32.475,681.975,24/3/2021,18:27,Cash,649.5,4.761904762,32.475,5.2,Member
416-17-9926,West,Female,Low Carb,74.22,10,37.11,779.31,1/1/2021,14:42,Credit card,742.2,4.761904762,37.11,4.3,Member
237-44-6163,West,Male,Low Carb,10.56,8,4.224,88.704,24/1/2021,17:43,Cash,84.48,4.761904762,4.224,7.6,Member
636-17-0325,West,Male,Low Carb,62.57,4,12.514,262.794,25/2/2021,18:37,Cash,250.28,4.761904762,12.514,9.5,Member
343-75-9322,West,Female,Low Carb,11.85,8,4.74,99.54,9/1/2021,16:34,Cash,94.8,4.761904762,4.74,4.1,Member
528-14-9470,West,Male,Low Carb,91.3,1,4.565,95.865,14/2/2021,14:42,Ewallet,91.3,4.761904762,4.565,9.2,Member
427-45-9297,West,Female,Low Carb,40.73,7,14.2555,299.3655,12/3/2021,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,Member
807-34-3742,West,Male,Low Carb,52.38,1,2.619,54.999,26/3/2021,19:44,Cash,52.38,4.761904762,2.619,5.8,Member
288-62-1085,West,Male,Low Carb,38.54,5,9.635,202.335,9/1/2021,13:34,Ewallet,192.7,4.761904762,9.635,5.6,Member
670-71-7306,West,Male,Low Carb,44.63,6,13.389,281.169,2/1/2021,20:08,Credit card,267.78,4.761904762,13.389,5.1,Member
660-29-7083,West,Male,Low Carb,55.87,10,27.935,586.635,15/1/2021,15:01,Cash,558.7,4.761904762,27.935,5.8,Member
271-77-8740,West,Female,Low Carb,29.22,6,8.766,184.086,1/1/2021,11:40,Ewallet,175.32,4.761904762,8.766,5,Member
497-36-0989,West,Male,Low Carb,51.94,3,7.791,163.611,15/2/2021,15:21,Cash,155.82,4.761904762,7.791,7.9,Member
291-59-1384,West,Male,Low Carb,60.3,1,3.015,63.315,28/2/2021,17:38,Cash,60.3,4.761904762,3.015,6,Member
860-73-6466,West,Female,Low Carb,39.47,2,3.947,82.887,2/3/2021,16:16,Credit card,78.94,4.761904762,3.947,5,Member
549-23-9016,West,Female,Low Carb,14.87,2,1.487,31.227,13/2/2021,18:15,Credit card,29.74,4.761904762,1.487,8.9,Member
896-34-0956,West,Male,Low Carb,21.32,1,1.066,22.386,26/1/2021,12:43,Cash,21.32,4.761904762,1.066,5.9,Member
804-38-3935,West,Male,Low Carb,93.78,3,14.067,295.407,30/1/2021,11:32,Credit card,281.34,4.761904762,14.067,5.9,Member
585-90-0249,West,Male,Low Carb,73.26,1,3.663,76.923,27/1/2021,18:08,Ewallet,73.26,4.761904762,3.663,9.7,Member
862-29-5914,West,Female,Low Carb,22.38,1,1.119,23.499,30/1/2021,17:08,Credit card,22.38,4.761904762,1.119,8.6,Member
845-94-6841,West,Female,Low Carb,72.88,9,32.796,688.716,8/1/2021,19:38,Cash,655.92,4.761904762,32.796,4,Member
125-45-2293,West,Female,Low Carb,99.1,6,29.73,624.33,19/1/2021,13:11,Cash,594.6,4.761904762,29.73,4.2,Member
843-73-4724,West,Male,Low Carb,74.1,1,3.705,77.805,25/1/2021,11:05,Cash,74.1,4.761904762,3.705,9.2,Member
409-33-9708,West,Female,Low Carb,98.48,2,9.848,206.808,19/2/2021,10:12,Ewallet,196.96,4.761904762,9.848,9.2,Member
658-66-3967,West,Male,Low Carb,53.19,7,18.6165,390.9465,14/1/2021,15:42,Ewallet,372.33,4.761904762,18.6165,5,Member
866-70-2814,West,Female,Low Carb,52.79,10,26.395,554.295,25/2/2021,11:58,Ewallet,527.9,4.761904762,26.395,10,Member
160-22-2687,West,Female,Low Carb,95.95,5,23.9875,503.7375,23/1/2021,14:21,Ewallet,479.75,4.761904762,23.9875,8.8,Member
895-03-6665,West,Female,Low Carb,36.51,9,16.4295,345.0195,16/2/2021,10:52,Cash,328.59,4.761904762,16.4295,4.2,Member
770-42-8960,West,Male,Low Carb,21.12,8,8.448,177.408,1/1/2021,19:31,Cash,168.96,4.761904762,8.448,6.3,Member
748-45-2862,West,Female,Low Carb,28.31,4,5.662,118.902,7/3/2021,18:35,Cash,113.24,4.761904762,5.662,8.2,Member
234-36-2483,West,Male,Low Carb,57.59,6,17.277,362.817,15/2/2021,13:51,Cash,345.54,4.761904762,17.277,5.1,Member
316-66-3011,West,Female,Low Carb,47.63,9,21.4335,450.1035,23/1/2021,12:35,Cash,428.67,4.761904762,21.4335,5,Member
848-95-6252,West,Female,Low Carb,86.27,1,4.3135,90.5835,20/2/2021,13:24,Ewallet,86.27,4.761904762,4.3135,7,Member
840-76-5966,West,Male,Low Carb,12.76,2,1.276,26.796,8/1/2021,18:06,Ewallet,25.52,4.761904762,1.276,7.8,Member
152-03-4217,West,Female,Low Carb,11.28,9,5.076,106.596,17/3/2021,11:55,Credit card,101.52,4.761904762,5.076,4.3,Member
533-66-5566,West,Female,Low Carb,51.07,7,17.8745,375.3645,12/1/2021,11:42,Cash,357.49,4.761904762,17.8745,7,Member
124-31-1458,West,Female,Low Carb,79.59,3,11.9385,250.7085,8/1/2021,14:30,Cash,238.77,4.761904762,11.9385,6.6,Member
176-78-1170,West,Male,Low Carb,33.81,3,5.0715,106.5015,26/1/2021,15:11,Ewallet,101.43,4.761904762,5.0715,7.3,Member
361-59-0574,West,Male,Low Carb,90.53,8,36.212,760.452,15/3/2021,14:48,Credit card,724.24,4.761904762,36.212,6.5,Member
101-81-4070,West,Female,Low Carb,62.82,2,6.282,131.922,17/1/2021,12:36,Ewallet,125.64,4.761904762,6.282,4.9,Member
631-34-1880,West,Male,Low Carb,24.31,3,3.6465,76.5765,8/1/2021,19:09,Credit card,72.93,4.761904762,3.6465,4.3,Member
852-82-2749,West,Male,Low Carb,64.59,4,12.918,271.278,6/1/2021,13:35,Ewallet,258.36,4.761904762,12.918,9.3,Member
873-14-6353,North,Male,Low Carb,24.82,7,8.687,182.427,16/2/2021,10:33,Credit card,173.74,4.761904762,8.687,7.1,Member
584-66-4073,North,Male,Low Carb,56.5,1,2.825,59.325,13/3/2021,15:45,Ewallet,56.5,4.761904762,2.825,9.6,Member
544-55-9589,North,Female,Low Carb,21.43,10,10.715,225.015,28/1/2021,11:51,Cash,214.3,4.761904762,10.715,6.2,Member
166-19-2553,North,Male,Low Carb,89.06,6,26.718,561.078,18/1/2021,17:26,Cash,534.36,4.761904762,26.718,9.9,Member
737-88-5876,North,Male,Low Carb,23.29,4,4.658,97.818,19/3/2021,11:52,Credit card,93.16,4.761904762,4.658,5.9,Member
154-87-7367,North,Male,Low Carb,65.26,8,26.104,548.184,15/3/2021,14:04,Ewallet,522.08,4.761904762,26.104,6.3,Member
885-56-0389,North,Male,Low Carb,52.35,1,2.6175,54.9675,12/2/2021,17:49,Cash,52.35,4.761904762,2.6175,4,Member
608-05-3804,North,Male,Low Carb,39.75,1,1.9875,41.7375,25/2/2021,20:19,Cash,39.75,4.761904762,1.9875,6.1,Member
448-61-3783,North,Female,Low Carb,90.02,8,36.008,756.168,21/3/2021,16:08,Credit card,720.16,4.761904762,36.008,4.5,Member
761-49-0439,North,Female,Low Carb,12.1,8,4.84,101.64,19/1/2021,10:17,Ewallet,96.8,4.761904762,4.84,8.6,Member
490-95-0021,North,Female,Low Carb,33.21,10,16.605,348.705,8/1/2021,14:25,Ewallet,332.1,4.761904762,16.605,6,Member
115-38-7388,North,Female,Low Carb,10.18,8,4.072,85.512,30/3/2021,12:51,Credit card,81.44,4.761904762,4.072,9.5,Member
311-13-6971,North,Male,Low Carb,31.99,10,15.995,335.895,20/2/2021,15:18,Credit card,319.9,4.761904762,15.995,9.9,Member
291-55-6563,North,Female,Low Carb,34.42,6,10.326,216.846,30/3/2021,12:45,Ewallet,206.52,4.761904762,10.326,7.5,Member
548-48-3156,North,Female,Low Carb,83.34,2,8.334,175.014,19/3/2021,13:37,Cash,166.68,4.761904762,8.334,7.6,Member
460-93-5834,North,Male,Low Carb,45.58,7,15.953,335.013,13/1/2021,10:03,Cash,319.06,4.761904762,15.953,5,Member
325-89-4209,North,Male,Low Carb,87.9,1,4.395,92.295,5/2/2021,19:42,Ewallet,87.9,4.761904762,4.395,6.7,Member
884-80-6021,North,Female,Low Carb,73.47,10,36.735,771.435,23/3/2021,13:14,Ewallet,734.7,4.761904762,36.735,9.5,Member
137-74-8729,North,Female,Low Carb,12.19,8,4.876,102.396,13/3/2021,12:47,Ewallet,97.52,4.761904762,4.876,6.8,Member
880-46-5796,North,Male,Low Carb,76.92,10,38.46,807.66,17/3/2021,19:53,Ewallet,769.2,4.761904762,38.46,5.6,Member
389-70-2397,North,Female,Low Carb,83.66,5,20.915,439.215,21/2/2021,10:26,Cash,418.3,4.761904762,20.915,7.2,Member
114-35-5271,North,Female,Muscle Building,57.91,8,23.164,486.444,7/2/2021,15:06,Cash,463.28,4.761904762,23.164,8.1,Member
607-76-6216,North,Female,Muscle Building,92.49,5,23.1225,485.5725,2/3/2021,16:35,Credit card,462.45,4.761904762,23.1225,8.6,Member
715-20-1673,North,Male,Muscle Building,28.38,5,7.095,148.995,6/3/2021,20:57,Cash,141.9,4.761904762,7.095,9.4,Member
811-35-1094,North,Male,Muscle Building,50.45,6,15.135,317.835,6/2/2021,15:16,Credit card,302.7,4.761904762,15.135,8.9,Member
699-88-1972,North,Male,Muscle Building,99.16,8,39.664,832.944,28/1/2021,17:47,Credit card,793.28,4.761904762,39.664,4.2,Member
781-84-8059,North,Male,Muscle Building,60.74,7,21.259,446.439,18/1/2021,16:23,Ewallet,425.18,4.761904762,21.259,5,Member
409-49-6995,North,Female,Muscle Building,47.27,6,14.181,297.801,5/2/2021,10:17,Cash,283.62,4.761904762,14.181,8.8,Member
725-54-0677,North,Male,Muscle Building,85.6,7,29.96,629.16,2/3/2021,13:50,Cash,599.2,4.761904762,29.96,5.3,Member
146-09-5432,North,Male,Muscle Building,35.04,9,15.768,331.128,9/2/2021,19:17,Ewallet,315.36,4.761904762,15.768,4.6,Member
377-79-7592,North,Female,Muscle Building,44.84,9,20.178,423.738,14/1/2021,14:00,Credit card,403.56,4.761904762,20.178,7.5,Member
509-10-0516,North,Male,Muscle Building,45.97,4,9.194,193.074,9/2/2021,12:02,Ewallet,183.88,4.761904762,9.194,5.1,Member
595-94-9924,North,Female,Muscle Building,27.73,5,6.9325,145.5825,26/3/2021,20:21,Credit card,138.65,4.761904762,6.9325,4.2,Member
865-41-9075,North,Male,Muscle Building,11.53,7,4.0355,84.7455,28/1/2021,17:35,Cash,80.71,4.761904762,4.0355,8.1,Member
545-07-8534,North,Female,Muscle Building,58.32,2,5.832,122.472,14/2/2021,12:42,Ewallet,116.64,4.761904762,5.832,6,Member
118-62-1812,North,Female,Muscle Building,78.38,4,15.676,329.196,24/3/2021,17:56,Cash,313.52,4.761904762,15.676,7.9,Member
450-42-3339,North,Male,Muscle Building,84.61,10,42.305,888.405,9/2/2021,18:58,Credit card,846.1,4.761904762,42.305,8.8,Member
851-98-3555,North,Female,Muscle Building,82.88,5,20.72,435.12,24/3/2021,14:08,Credit card,414.4,4.761904762,20.72,6.6,Member
186-71-5196,South,Female,Muscle Building,79.54,2,7.954,167.034,27/3/2021,16:30,Ewallet,159.08,4.761904762,7.954,6.2,Member
624-01-8356,South,Female,Muscle Building,49.01,10,24.505,514.605,27/1/2021,10:44,Credit card,490.1,4.761904762,24.505,4.2,Member
313-66-9943,South,Female,Muscle Building,29.15,3,4.3725,91.8225,27/3/2021,20:29,Credit card,87.45,4.761904762,4.3725,7.3,Member
151-27-8496,South,Female,Muscle Building,56.13,4,11.226,235.746,19/1/2021,11:43,Ewallet,224.52,4.761904762,11.226,8.6,Member
453-33-6436,South,Female,Muscle Building,93.12,8,37.248,782.208,7/2/2021,10:09,Cash,744.96,4.761904762,37.248,6.8,Member
522-57-8364,South,Male,Muscle Building,51.34,8,20.536,431.256,31/1/2021,10:00,Ewallet,410.72,4.761904762,20.536,7.6,Member
459-45-2396,South,Female,Muscle Building,99.6,3,14.94,313.74,25/2/2021,18:45,Cash,298.8,4.761904762,14.94,5.8,Member
717-96-4189,South,Female,Muscle Building,35.49,6,10.647,223.587,2/2/2021,12:40,Cash,212.94,4.761904762,10.647,4.1,Member
722-13-2115,South,Male,Muscle Building,42.85,1,2.1425,44.9925,14/3/2021,15:36,Credit card,42.85,4.761904762,2.1425,9.3,Member
749-81-8133,South,Female,Muscle Building,94.67,4,18.934,397.614,11/3/2021,12:04,Cash,378.68,4.761904762,18.934,6.8,Member
777-67-2495,South,Male,Muscle Building,68.97,3,10.3455,217.2555,22/2/2021,11:26,Ewallet,206.91,4.761904762,10.3455,8.7,Member
636-98-3364,South,Female,Muscle Building,26.26,3,3.939,82.719,2/3/2021,12:36,Ewallet,78.78,4.761904762,3.939,6.3,Member
246-55-6923,South,Female,Muscle Building,35.79,9,16.1055,338.2155,10/3/2021,15:06,Credit card,322.11,4.761904762,16.1055,5.1,Member
181-82-6255,South,Female,Muscle Building,16.37,6,4.911,103.131,8/2/2021,10:58,Cash,98.22,4.761904762,4.911,7,Member
838-02-1821,South,Female,Muscle Building,12.73,2,1.273,26.733,22/2/2021,12:10,Credit card,25.46,4.761904762,1.273,5.2,Member
887-42-0517,South,Female,Muscle Building,83.14,7,29.099,611.079,10/1/2021,10:31,Credit card,581.98,4.761904762,29.099,6.6,Member
457-12-0244,South,Female,Muscle Building,35.22,6,10.566,221.886,14/3/2021,13:49,Ewallet,211.32,4.761904762,10.566,6.5,Member
226-34-0034,South,Female,Muscle Building,13.78,4,2.756,57.876,10/1/2021,11:10,Ewallet,55.12,4.761904762,2.756,9,Member
321-49-7382,South,Male,Muscle Building,88.31,1,4.4155,92.7255,15/2/2021,17:38,Credit card,88.31,4.761904762,4.4155,5.2,Member
397-25-8725,South,Female,Muscle Building,39.62,9,17.829,374.409,13/1/2021,17:54,Credit card,356.58,4.761904762,17.829,6.8,Member
431-66-2305,South,Female,Muscle Building,88.25,9,39.7125,833.9625,15/2/2021,20:51,Credit card,794.25,4.761904762,39.7125,7.6,Member
825-94-5922,South,Male,Muscle Building,25.31,2,2.531,53.151,2/3/2021,19:26,Ewallet,50.62,4.761904762,2.531,7.2,Member
641-62-7288,South,Male,Muscle Building,99.92,6,29.976,629.496,24/3/2021,13:33,Ewallet,599.52,4.761904762,29.976,7.1,Member
756-93-1854,South,Female,Muscle Building,83.35,2,8.335,175.035,2/2/2021,14:05,Credit card,166.7,4.761904762,8.335,9.5,Member
243-55-8457,South,Female,Muscle Building,74.44,10,37.22,781.62,27/2/2021,11:40,Ewallet,744.4,4.761904762,37.22,5.1,Member
458-10-8612,South,Male,Muscle Building,64.08,7,22.428,470.988,20/1/2021,12:27,Ewallet,448.56,4.761904762,22.428,7.6,Member
501-61-1753,South,Female,Muscle Building,63.15,6,18.945,397.845,3/1/2021,20:24,Ewallet,378.9,4.761904762,18.945,9.8,Member
235-06-8510,South,Male,Muscle Building,85.72,3,12.858,270.018,24/1/2021,20:59,Ewallet,257.16,4.761904762,12.858,5.1,Member
433-08-7822,South,Female,Muscle Building,78.89,7,27.6115,579.8415,5/1/2021,19:48,Ewallet,552.23,4.761904762,27.6115,7.5,Member
361-85-2571,South,Female,Muscle Building,89.48,5,22.37,469.77,30/3/2021,10:18,Cash,447.4,4.761904762,22.37,7.4,Member
131-70-8179,South,Female,Muscle Building,92.09,3,13.8135,290.0835,17/2/2021,16:27,Cash,276.27,4.761904762,13.8135,4.2,Member
500-02-2261,South,Female,Muscle Building,57.29,6,17.187,360.927,21/3/2021,17:04,Ewallet,343.74,4.761904762,17.187,5.9,Member
720-72-2436,South,Male,Muscle Building,66.52,4,13.304,279.384,2/3/2021,18:14,Ewallet,266.08,4.761904762,13.304,6.9,Member
702-83-5291,South,Male,Muscle Building,99.82,9,44.919,943.299,27/3/2021,10:43,Cash,898.38,4.761904762,44.919,6.6,Member
809-69-9497,South,Female,Muscle Building,45.68,10,22.84,479.64,19/1/2021,19:30,Ewallet,456.8,4.761904762,22.84,5.7,Member
449-16-6770,South,Male,Muscle Building,50.79,5,12.6975,266.6475,19/2/2021,14:53,Credit card,253.95,4.761904762,12.6975,5.3,Member
333-23-2632,South,Male,Muscle Building,10.08,7,3.528,74.088,28/3/2021,20:14,Cash,70.56,4.761904762,3.528,4.2,Member
489-82-1237,South,Female,Muscle Building,93.88,7,32.858,690.018,5/1/2021,11:51,Credit card,657.16,4.761904762,32.858,7.3,Member
859-97-6048,South,Male,Muscle Building,84.25,2,8.425,176.925,26/3/2021,14:13,Credit card,168.5,4.761904762,8.425,5.3,Member
676-10-2200,South,Male,Muscle Building,53.78,1,2.689,56.469,3/2/2021,20:13,Ewallet,53.78,4.761904762,2.689,4.7,Member
373-88-1424,South,Male,Vegetarian,35.81,5,8.9525,188.0025,6/2/2021,18:44,Ewallet,179.05,4.761904762,8.9525,7.9,Member
365-16-4334,South,Female,Vegetarian,26.43,8,10.572,222.012,24/2/2021,14:26,Ewallet,211.44,4.761904762,10.572,8.9,Member
503-21-4385,South,Male,Vegetarian,39.91,3,5.9865,125.7165,21/2/2021,12:40,Ewallet,119.73,4.761904762,5.9865,9.3,Member
305-89-2768,South,Female,Vegetarian,21.9,3,3.285,68.985,9/1/2021,18:43,Ewallet,65.7,4.761904762,3.285,4.7,Member
574-80-1489,South,Female,Vegetarian,62.85,4,12.57,263.97,25/2/2021,13:22,Ewallet,251.4,4.761904762,12.57,8.7,Member
784-08-0310,South,Female,Vegetarian,21.04,4,4.208,88.368,13/1/2021,13:58,Cash,84.16,4.761904762,4.208,7.6,Member
200-40-6154,South,Male,Vegetarian,65.91,6,19.773,415.233,9/2/2021,11:45,Cash,395.46,4.761904762,19.773,5.7,Member
846-10-0341,South,Female,Vegetarian,42.57,7,14.8995,312.8895,6/1/2021,11:51,Cash,297.99,4.761904762,14.8995,6.8,Member
577-34-7579,South,Male,Vegetarian,50.49,9,22.7205,477.1305,10/1/2021,17:16,Cash,454.41,4.761904762,22.7205,5.4,Member
430-02-3888,South,Male,Vegetarian,46.02,6,13.806,289.926,7/2/2021,15:55,Cash,276.12,4.761904762,13.806,7.1,Member
867-47-1948,South,Female,Vegetarian,15.8,10,7.9,165.9,9/1/2021,12:07,Cash,158,4.761904762,7.9,7.8,Member
384-59-6655,South,Female,Vegetarian,98.66,9,44.397,932.337,19/2/2021,15:07,Cash,887.94,4.761904762,44.397,8.4,Member
256-58-3609,South,Male,Vegetarian,91.98,1,4.599,96.579,18/3/2021,15:29,Cash,91.98,4.761904762,4.599,9.8,Member
324-92-3863,South,Male,Vegetarian,20.89,2,2.089,43.869,5/2/2021,18:45,Cash,41.78,4.761904762,2.089,9.8,Member
593-08-5916,South,Female,Vegetarian,15.5,1,0.775,16.275,19/3/2021,15:23,Credit card,15.5,4.761904762,0.775,7.4,Member
364-34-2972,East,Male,Vegetarian,96.82,3,14.523,304.983,30/3/2021,20:37,Cash,290.46,4.761904762,14.523,6.7,Member
794-42-3736,East,Male,Vegetarian,33.33,2,3.333,69.993,26/1/2021,14:41,Credit card,66.66,4.761904762,3.333,6.4,Member
172-42-8274,East,Female,Vegetarian,38.27,2,3.827,80.367,2/3/2021,18:18,Credit card,76.54,4.761904762,3.827,5.8,Member
558-60-5016,East,Female,Vegetarian,33.3,9,14.985,314.685,4/3/2021,15:27,Ewallet,299.7,4.761904762,14.985,7.2,Member
195-06-0432,East,Male,Vegetarian,81.01,3,12.1515,255.1815,13/1/2021,12:55,Credit card,243.03,4.761904762,12.1515,9.3,Member
605-03-2706,East,Female,Vegetarian,15.8,3,2.37,49.77,25/3/2021,18:02,Cash,47.4,4.761904762,2.37,9.5,Member
214-30-2776,East,Female,Vegetarian,34.49,5,8.6225,181.0725,11/3/2021,19:44,Credit card,172.45,4.761904762,8.6225,9,Member
746-04-1077,East,Female,Vegetarian,84.63,10,42.315,888.615,1/1/2021,11:36,Credit card,846.3,4.761904762,42.315,9,Member
448-34-8700,East,Male,Vegetarian,36.91,7,12.9185,271.2885,10/2/2021,13:51,Ewallet,258.37,4.761904762,12.9185,6.7,Member
452-04-8808,East,Male,Vegetarian,87.08,7,30.478,640.038,26/1/2021,15:17,Cash,609.56,4.761904762,30.478,5.5,Member
531-56-4728,East,Male,Vegetarian,80.08,3,12.012,252.252,11/2/2021,15:29,Cash,240.24,4.761904762,12.012,5.4,Member
744-82-9138,East,Male,Vegetarian,86.13,2,8.613,180.873,7/2/2021,17:59,Cash,172.26,4.761904762,8.613,8.2,Member
883-69-1285,East,Male,Vegetarian,49.92,2,4.992,104.832,6/3/2021,11:55,Credit card,99.84,4.761904762,4.992,7,Member
221-25-5073,East,Female,Vegetarian,74.66,4,14.932,313.572,4/3/2021,10:39,Cash,298.64,4.761904762,14.932,8.5,Member
518-71-6847,East,Male,Vegetarian,26.6,6,7.98,167.58,26/2/2021,15:10,Ewallet,159.6,4.761904762,7.98,4.9,Member
156-20-0370,East,Female,Vegetarian,25.45,1,1.2725,26.7225,10/3/2021,18:10,Credit card,25.45,4.761904762,1.2725,5.1,Member
151-33-7434,East,Female,Vegetarian,67.77,1,3.3885,71.1585,4/2/2021,20:43,Credit card,67.77,4.761904762,3.3885,6.5,Member
728-47-9078,East,Male,Vegetarian,59.59,4,11.918,250.278,19/1/2021,12:46,Cash,238.36,4.761904762,11.918,9.8,Member
809-46-1866,East,Male,Vegetarian,58.15,4,11.63,244.23,23/1/2021,17:44,Cash,232.6,4.761904762,11.63,8.4,Member
139-32-4183,East,Female,Vegetarian,97.48,9,43.866,921.186,14/3/2021,14:19,Ewallet,877.32,4.761904762,43.866,7.4,Member
148-41-7930,East,Male,Vegetarian,99.96,7,34.986,734.706,23/1/2021,10:33,Cash,699.72,4.761904762,34.986,6.1,Member
189-40-5216,East,Male,Vegetarian,96.37,7,33.7295,708.3195,9/1/2021,11:40,Cash,674.59,4.761904762,33.7295,6,Member
374-38-5555,East,Female,Vegetarian,63.71,5,15.9275,334.4775,7/2/2021,19:30,Ewallet,318.55,4.761904762,15.9275,8.5,Member
764-44-8999,East,Female,Vegetarian,14.76,2,1.476,30.996,18/2/2021,14:42,Ewallet,29.52,4.761904762,1.476,4.3,Member
552-44-5977,West,Male,Vegetarian,62,8,24.8,520.8,3/1/2021,19:08,Credit card,496,4.761904762,24.8,6.2,Member
267-62-7380,West,Male,Vegetarian,82.34,10,41.17,864.57,29/3/2021,19:12,Ewallet,823.4,4.761904762,41.17,4.3,Member
430-53-4718,West,Male,Vegetarian,75.37,8,30.148,633.108,28/1/2021,15:46,Credit card,602.96,4.761904762,30.148,8.4,Member
886-18-2897,West,Female,Vegetarian,56.56,5,14.14,296.94,22/3/2021,19:06,Credit card,282.8,4.761904762,14.14,4.5,Member
